date,time,timestamp,status,count
11/2/2022,6:58,11/2/2022 6:58,denied,5
11/2/2022,6:59,11/2/2022 6:59,denied,2
11/2/2022,6:59,11/2/2022 6:59,approved,42
11/2/2022,7:00,11/2/2022 7:00,denied,4
11/2/2022,7:00,11/2/2022 7:00,approved,53
11/2/2022,7:01,11/2/2022 7:01,approved,62
11/2/2022,7:01,11/2/2022 7:01,reversed,1
11/2/2022,7:01,11/2/2022 7:01,denied,6
11/2/2022,7:02,11/2/2022 7:02,approved,65
11/2/2022,7:02,11/2/2022 7:02,denied,11
11/2/2022,7:03,11/2/2022 7:03,approved,63
11/2/2022,7:03,11/2/2022 7:03,denied,3
11/2/2022,7:03,11/2/2022 7:03,refunded,1
11/2/2022,7:04,11/2/2022 7:04,denied,7
11/2/2022,7:04,11/2/2022 7:04,approved,67
11/2/2022,7:05,11/2/2022 7:05,approved,67
11/2/2022,7:05,11/2/2022 7:05,denied,7
11/2/2022,7:06,11/2/2022 7:06,denied,5
11/2/2022,7:06,11/2/2022 7:06,approved,64
11/2/2022,7:07,11/2/2022 7:07,approved,67
11/2/2022,7:07,11/2/2022 7:07,denied,7
11/2/2022,7:07,11/2/2022 7:07,reversed,1
11/2/2022,7:08,11/2/2022 7:08,approved,84
11/2/2022,7:08,11/2/2022 7:08,reversed,1
11/2/2022,7:08,11/2/2022 7:08,denied,6
11/2/2022,7:09,11/2/2022 7:09,refunded,2
11/2/2022,7:09,11/2/2022 7:09,approved,66
11/2/2022,7:09,11/2/2022 7:09,denied,9
11/2/2022,7:10,11/2/2022 7:10,denied,12
11/2/2022,7:10,11/2/2022 7:10,approved,71
11/2/2022,7:11,11/2/2022 7:11,approved,67
11/2/2022,7:11,11/2/2022 7:11,denied,14
11/2/2022,7:12,11/2/2022 7:12,approved,61
11/2/2022,7:12,11/2/2022 7:12,denied,6
11/2/2022,7:12,11/2/2022 7:12,reversed,1
11/2/2022,7:13,11/2/2022 7:13,approved,69
11/2/2022,7:13,11/2/2022 7:13,denied,11
11/2/2022,7:14,11/2/2022 7:14,approved,74
11/2/2022,7:14,11/2/2022 7:14,denied,9
11/2/2022,7:15,11/2/2022 7:15,approved,81
11/2/2022,7:15,11/2/2022 7:15,refunded,1
11/2/2022,7:15,11/2/2022 7:15,denied,6
11/2/2022,7:16,11/2/2022 7:16,approved,80
11/2/2022,7:16,11/2/2022 7:16,reversed,1
11/2/2022,7:16,11/2/2022 7:16,denied,6
11/2/2022,7:17,11/2/2022 7:17,approved,79
11/2/2022,7:17,11/2/2022 7:17,denied,5
11/2/2022,7:18,11/2/2022 7:18,approved,77
11/2/2022,7:18,11/2/2022 7:18,denied,3
11/2/2022,7:19,11/2/2022 7:19,denied,9
11/2/2022,7:19,11/2/2022 7:19,approved,79
11/2/2022,7:20,11/2/2022 7:20,approved,84
11/2/2022,7:20,11/2/2022 7:20,denied,12
11/2/2022,7:21,11/2/2022 7:21,denied,9
11/2/2022,7:21,11/2/2022 7:21,approved,70
11/2/2022,7:21,11/2/2022 7:21,refunded,1
11/2/2022,7:22,11/2/2022 7:22,denied,3
11/2/2022,7:22,11/2/2022 7:22,approved,76
11/2/2022,7:23,11/2/2022 7:23,approved,82
11/2/2022,7:23,11/2/2022 7:23,denied,4
11/2/2022,7:24,11/2/2022 7:24,denied,6
11/2/2022,7:24,11/2/2022 7:24,approved,70
11/2/2022,7:25,11/2/2022 7:25,approved,66
11/2/2022,7:25,11/2/2022 7:25,denied,4
11/2/2022,7:26,11/2/2022 7:26,approved,76
11/2/2022,7:26,11/2/2022 7:26,denied,13
11/2/2022,7:27,11/2/2022 7:27,approved,74
11/2/2022,7:27,11/2/2022 7:27,denied,5
11/2/2022,7:28,11/2/2022 7:28,denied,6
11/2/2022,7:28,11/2/2022 7:28,approved,83
11/2/2022,7:29,11/2/2022 7:29,approved,76
11/2/2022,7:29,11/2/2022 7:29,denied,9
11/2/2022,7:30,11/2/2022 7:30,reversed,1
11/2/2022,7:30,11/2/2022 7:30,approved,77
11/2/2022,7:30,11/2/2022 7:30,denied,14
11/2/2022,7:31,11/2/2022 7:31,refunded,1
11/2/2022,7:31,11/2/2022 7:31,approved,96
11/2/2022,7:31,11/2/2022 7:31,denied,4
11/2/2022,7:32,11/2/2022 7:32,denied,6
11/2/2022,7:32,11/2/2022 7:32,approved,92
11/2/2022,7:33,11/2/2022 7:33,denied,5
11/2/2022,7:33,11/2/2022 7:33,approved,84
11/2/2022,7:33,11/2/2022 7:33,refunded,2
11/2/2022,7:34,11/2/2022 7:34,denied,9
11/2/2022,7:34,11/2/2022 7:34,approved,87
11/2/2022,7:34,11/2/2022 7:34,reversed,1
11/2/2022,7:35,11/2/2022 7:35,approved,48
11/2/2022,7:35,11/2/2022 7:35,denied,4
11/2/2022,7:36,11/2/2022 7:36,denied,10
11/2/2022,7:36,11/2/2022 7:36,approved,111
11/2/2022,7:37,11/2/2022 7:37,approved,72
11/2/2022,7:37,11/2/2022 7:37,denied,10
11/2/2022,7:38,11/2/2022 7:38,denied,8
11/2/2022,7:38,11/2/2022 7:38,refunded,1
11/2/2022,7:38,11/2/2022 7:38,approved,86
11/2/2022,7:39,11/2/2022 7:39,denied,6
11/2/2022,7:39,11/2/2022 7:39,approved,89
11/2/2022,7:40,11/2/2022 7:40,refunded,1
11/2/2022,7:40,11/2/2022 7:40,approved,80
11/2/2022,7:40,11/2/2022 7:40,denied,18
11/2/2022,7:40,11/2/2022 7:40,reversed,2
11/2/2022,7:41,11/2/2022 7:41,reversed,1
11/2/2022,7:41,11/2/2022 7:41,denied,8
11/2/2022,7:41,11/2/2022 7:41,approved,98
11/2/2022,7:42,11/2/2022 7:42,denied,8
11/2/2022,7:42,11/2/2022 7:42,refunded,1
11/2/2022,7:42,11/2/2022 7:42,reversed,1
11/2/2022,7:42,11/2/2022 7:42,approved,99
11/2/2022,7:43,11/2/2022 7:43,backend_reversed,1
11/2/2022,7:43,11/2/2022 7:43,approved,109
11/2/2022,7:43,11/2/2022 7:43,denied,10
11/2/2022,7:44,11/2/2022 7:44,refunded,1
11/2/2022,7:44,11/2/2022 7:44,denied,7
11/2/2022,7:44,11/2/2022 7:44,approved,97
11/2/2022,7:45,11/2/2022 7:45,approved,116
11/2/2022,7:45,11/2/2022 7:45,refunded,1
11/2/2022,7:45,11/2/2022 7:45,denied,15
11/2/2022,7:46,11/2/2022 7:46,refunded,1
11/2/2022,7:46,11/2/2022 7:46,reversed,1
11/2/2022,7:46,11/2/2022 7:46,approved,108
11/2/2022,7:46,11/2/2022 7:46,denied,9
11/2/2022,7:47,11/2/2022 7:47,approved,113
11/2/2022,7:47,11/2/2022 7:47,denied,9
11/2/2022,7:48,11/2/2022 7:48,approved,85
11/2/2022,7:48,11/2/2022 7:48,refunded,1
11/2/2022,7:48,11/2/2022 7:48,reversed,1
11/2/2022,7:48,11/2/2022 7:48,denied,13
11/2/2022,7:49,11/2/2022 7:49,denied,21
11/2/2022,7:49,11/2/2022 7:49,approved,112
11/2/2022,7:50,11/2/2022 7:50,approved,120
11/2/2022,7:50,11/2/2022 7:50,denied,20
11/2/2022,7:51,11/2/2022 7:51,denied,12
11/2/2022,7:51,11/2/2022 7:51,refunded,1
11/2/2022,7:51,11/2/2022 7:51,approved,104
11/2/2022,7:51,11/2/2022 7:51,reversed,2
11/2/2022,7:52,11/2/2022 7:52,reversed,1
11/2/2022,7:52,11/2/2022 7:52,denied,11
11/2/2022,7:52,11/2/2022 7:52,approved,100
11/2/2022,7:53,11/2/2022 7:53,denied,15
11/2/2022,7:53,11/2/2022 7:53,approved,127
11/2/2022,7:53,11/2/2022 7:53,refunded,1
11/2/2022,7:54,11/2/2022 7:54,denied,15
11/2/2022,7:54,11/2/2022 7:54,reversed,1
11/2/2022,7:54,11/2/2022 7:54,approved,108
11/2/2022,7:55,11/2/2022 7:55,denied,8
11/2/2022,7:55,11/2/2022 7:55,approved,101
11/2/2022,7:56,11/2/2022 7:56,approved,131
11/2/2022,7:56,11/2/2022 7:56,denied,13
11/2/2022,7:56,11/2/2022 7:56,reversed,1
11/2/2022,7:57,11/2/2022 7:57,approved,105
11/2/2022,7:57,11/2/2022 7:57,denied,16
11/2/2022,7:57,11/2/2022 7:57,reversed,2
11/2/2022,7:58,11/2/2022 7:58,denied,16
11/2/2022,7:58,11/2/2022 7:58,approved,119
11/2/2022,7:59,11/2/2022 7:59,denied,19
11/2/2022,7:59,11/2/2022 7:59,approved,119
11/2/2022,7:59,11/2/2022 7:59,refunded,4
11/2/2022,8:00,11/2/2022 8:00,denied,15
11/2/2022,8:00,11/2/2022 8:00,approved,118
11/2/2022,8:01,11/2/2022 8:01,approved,123
11/2/2022,8:01,11/2/2022 8:01,denied,13
11/2/2022,8:01,11/2/2022 8:01,backend_reversed,1
11/2/2022,8:02,11/2/2022 8:02,backend_reversed,1
11/2/2022,8:02,11/2/2022 8:02,denied,16
11/2/2022,8:02,11/2/2022 8:02,approved,120
11/2/2022,8:03,11/2/2022 8:03,approved,144
11/2/2022,8:03,11/2/2022 8:03,reversed,1
11/2/2022,8:03,11/2/2022 8:03,denied,23
11/2/2022,8:03,11/2/2022 8:03,failed,1
11/2/2022,8:04,11/2/2022 8:04,approved,140
11/2/2022,8:04,11/2/2022 8:04,denied,11
11/2/2022,8:04,11/2/2022 8:04,reversed,2
11/2/2022,8:04,11/2/2022 8:04,refunded,1
11/2/2022,8:05,11/2/2022 8:05,denied,12
11/2/2022,8:05,11/2/2022 8:05,refunded,1
11/2/2022,8:05,11/2/2022 8:05,reversed,1
11/2/2022,8:05,11/2/2022 8:05,approved,141
11/2/2022,8:06,11/2/2022 8:06,approved,152
11/2/2022,8:06,11/2/2022 8:06,denied,16
11/2/2022,8:06,11/2/2022 8:06,reversed,1
11/2/2022,8:07,11/2/2022 8:07,reversed,1
11/2/2022,8:07,11/2/2022 8:07,approved,138
11/2/2022,8:07,11/2/2022 8:07,denied,10
11/2/2022,8:08,11/2/2022 8:08,approved,152
11/2/2022,8:08,11/2/2022 8:08,refunded,1
11/2/2022,8:08,11/2/2022 8:08,denied,14
11/2/2022,8:09,11/2/2022 8:09,approved,158
11/2/2022,8:09,11/2/2022 8:09,denied,18
11/2/2022,8:10,11/2/2022 8:10,approved,129
11/2/2022,8:10,11/2/2022 8:10,denied,22
11/2/2022,8:10,11/2/2022 8:10,refunded,2
11/2/2022,8:10,11/2/2022 8:10,reversed,1
11/2/2022,8:11,11/2/2022 8:11,denied,23
11/2/2022,8:11,11/2/2022 8:11,approved,168
11/2/2022,8:12,11/2/2022 8:12,denied,18
11/2/2022,8:12,11/2/2022 8:12,approved,146
11/2/2022,8:12,11/2/2022 8:12,reversed,2
11/2/2022,8:13,11/2/2022 8:13,denied,15
11/2/2022,8:13,11/2/2022 8:13,approved,152
11/2/2022,8:14,11/2/2022 8:14,approved,170
11/2/2022,8:14,11/2/2022 8:14,denied,15
11/2/2022,8:14,11/2/2022 8:14,refunded,1
11/2/2022,8:15,11/2/2022 8:15,approved,164
11/2/2022,8:15,11/2/2022 8:15,refunded,1
11/2/2022,8:15,11/2/2022 8:15,denied,14
11/2/2022,8:15,11/2/2022 8:15,reversed,2
11/2/2022,8:16,11/2/2022 8:16,denied,17
11/2/2022,8:16,11/2/2022 8:16,approved,173
11/2/2022,8:17,11/2/2022 8:17,approved,204
11/2/2022,8:17,11/2/2022 8:17,reversed,1
11/2/2022,8:17,11/2/2022 8:17,denied,19
11/2/2022,8:17,11/2/2022 8:17,refunded,3
11/2/2022,8:17,11/2/2022 8:17,backend_reversed,1
11/2/2022,8:18,11/2/2022 8:18,denied,22
11/2/2022,8:18,11/2/2022 8:18,reversed,3
11/2/2022,8:18,11/2/2022 8:18,approved,189
11/2/2022,8:19,11/2/2022 8:19,denied,12
11/2/2022,8:19,11/2/2022 8:19,approved,169
11/2/2022,8:20,11/2/2022 8:20,approved,180
11/2/2022,8:20,11/2/2022 8:20,denied,16
11/2/2022,8:21,11/2/2022 8:21,approved,168
11/2/2022,8:21,11/2/2022 8:21,reversed,1
11/2/2022,8:21,11/2/2022 8:21,denied,22
11/2/2022,8:21,11/2/2022 8:21,refunded,1
11/2/2022,8:22,11/2/2022 8:22,approved,181
11/2/2022,8:22,11/2/2022 8:22,reversed,1
11/2/2022,8:22,11/2/2022 8:22,denied,17
11/2/2022,8:23,11/2/2022 8:23,approved,199
11/2/2022,8:23,11/2/2022 8:23,refunded,1
11/2/2022,8:23,11/2/2022 8:23,denied,18
11/2/2022,8:24,11/2/2022 8:24,denied,14
11/2/2022,8:24,11/2/2022 8:24,approved,184
11/2/2022,8:24,11/2/2022 8:24,reversed,1
11/2/2022,8:25,11/2/2022 8:25,reversed,1
11/2/2022,8:25,11/2/2022 8:25,denied,21
11/2/2022,8:25,11/2/2022 8:25,refunded,2
11/2/2022,8:25,11/2/2022 8:25,approved,202
11/2/2022,8:26,11/2/2022 8:26,approved,185
11/2/2022,8:26,11/2/2022 8:26,refunded,2
11/2/2022,8:26,11/2/2022 8:26,denied,22
11/2/2022,8:27,11/2/2022 8:27,refunded,1
11/2/2022,8:27,11/2/2022 8:27,approved,176
11/2/2022,8:27,11/2/2022 8:27,denied,20
11/2/2022,8:28,11/2/2022 8:28,denied,21
11/2/2022,8:28,11/2/2022 8:28,approved,220
11/2/2022,8:29,11/2/2022 8:29,refunded,2
11/2/2022,8:29,11/2/2022 8:29,approved,219
11/2/2022,8:29,11/2/2022 8:29,denied,28
11/2/2022,8:30,11/2/2022 8:30,approved,199
11/2/2022,8:30,11/2/2022 8:30,denied,16
11/2/2022,8:30,11/2/2022 8:30,reversed,2
11/2/2022,8:31,11/2/2022 8:31,approved,203
11/2/2022,8:31,11/2/2022 8:31,denied,22
11/2/2022,8:32,11/2/2022 8:32,approved,186
11/2/2022,8:32,11/2/2022 8:32,denied,26
11/2/2022,8:32,11/2/2022 8:32,reversed,1
11/2/2022,8:33,11/2/2022 8:33,approved,214
11/2/2022,8:33,11/2/2022 8:33,refunded,1
11/2/2022,8:33,11/2/2022 8:33,denied,19
11/2/2022,8:34,11/2/2022 8:34,approved,195
11/2/2022,8:34,11/2/2022 8:34,backend_reversed,1
11/2/2022,8:34,11/2/2022 8:34,denied,22
11/2/2022,8:34,11/2/2022 8:34,refunded,1
11/2/2022,8:35,11/2/2022 8:35,approved,196
11/2/2022,8:35,11/2/2022 8:35,backend_reversed,1
11/2/2022,8:35,11/2/2022 8:35,denied,13
11/2/2022,8:36,11/2/2022 8:36,approved,206
11/2/2022,8:36,11/2/2022 8:36,reversed,1
11/2/2022,8:36,11/2/2022 8:36,refunded,2
11/2/2022,8:36,11/2/2022 8:36,denied,21
11/2/2022,8:37,11/2/2022 8:37,approved,196
11/2/2022,8:37,11/2/2022 8:37,denied,25
11/2/2022,8:37,11/2/2022 8:37,reversed,1
11/2/2022,8:38,11/2/2022 8:38,denied,29
11/2/2022,8:38,11/2/2022 8:38,refunded,1
11/2/2022,8:38,11/2/2022 8:38,approved,205
11/2/2022,8:39,11/2/2022 8:39,approved,224
11/2/2022,8:39,11/2/2022 8:39,denied,24
11/2/2022,8:39,11/2/2022 8:39,reversed,1
11/2/2022,8:40,11/2/2022 8:40,approved,208
11/2/2022,8:40,11/2/2022 8:40,denied,22
11/2/2022,8:40,11/2/2022 8:40,reversed,2
11/2/2022,8:40,11/2/2022 8:40,refunded,3
11/2/2022,8:41,11/2/2022 8:41,denied,16
11/2/2022,8:41,11/2/2022 8:41,approved,216
11/2/2022,8:41,11/2/2022 8:41,refunded,2
11/2/2022,8:42,11/2/2022 8:42,backend_reversed,1
11/2/2022,8:42,11/2/2022 8:42,approved,218
11/2/2022,8:42,11/2/2022 8:42,refunded,3
11/2/2022,8:42,11/2/2022 8:42,denied,26
11/2/2022,8:43,11/2/2022 8:43,approved,205
11/2/2022,8:43,11/2/2022 8:43,denied,29
11/2/2022,8:44,11/2/2022 8:44,denied,24
11/2/2022,8:44,11/2/2022 8:44,approved,217
11/2/2022,8:44,11/2/2022 8:44,reversed,1
11/2/2022,8:45,11/2/2022 8:45,reversed,2
11/2/2022,8:45,11/2/2022 8:45,approved,216
11/2/2022,8:45,11/2/2022 8:45,denied,27
11/2/2022,8:46,11/2/2022 8:46,denied,35
11/2/2022,8:46,11/2/2022 8:46,approved,213
11/2/2022,8:46,11/2/2022 8:46,refunded,4
11/2/2022,8:47,11/2/2022 8:47,denied,33
11/2/2022,8:47,11/2/2022 8:47,refunded,2
11/2/2022,8:47,11/2/2022 8:47,approved,230
11/2/2022,8:48,11/2/2022 8:48,approved,235
11/2/2022,8:48,11/2/2022 8:48,denied,35
11/2/2022,8:49,11/2/2022 8:49,reversed,3
11/2/2022,8:49,11/2/2022 8:49,refunded,1
11/2/2022,8:49,11/2/2022 8:49,approved,245
11/2/2022,8:49,11/2/2022 8:49,denied,30
11/2/2022,8:50,11/2/2022 8:50,approved,221
11/2/2022,8:50,11/2/2022 8:50,reversed,3
11/2/2022,8:50,11/2/2022 8:50,denied,21
11/2/2022,8:50,11/2/2022 8:50,refunded,1
11/2/2022,8:51,11/2/2022 8:51,refunded,1
11/2/2022,8:51,11/2/2022 8:51,approved,270
11/2/2022,8:51,11/2/2022 8:51,denied,27
11/2/2022,8:51,11/2/2022 8:51,backend_reversed,1
11/2/2022,8:51,11/2/2022 8:51,reversed,2
11/2/2022,8:52,11/2/2022 8:52,approved,239
11/2/2022,8:52,11/2/2022 8:52,denied,30
11/2/2022,8:52,11/2/2022 8:52,refunded,1
11/2/2022,8:53,11/2/2022 8:53,reversed,3
11/2/2022,8:53,11/2/2022 8:53,denied,14
11/2/2022,8:53,11/2/2022 8:53,approved,244
11/2/2022,8:53,11/2/2022 8:53,refunded,3
11/2/2022,8:54,11/2/2022 8:54,reversed,1
11/2/2022,8:54,11/2/2022 8:54,denied,27
11/2/2022,8:54,11/2/2022 8:54,backend_reversed,1
11/2/2022,8:54,11/2/2022 8:54,approved,214
11/2/2022,8:55,11/2/2022 8:55,denied,29
11/2/2022,8:55,11/2/2022 8:55,refunded,1
11/2/2022,8:55,11/2/2022 8:55,approved,240
11/2/2022,8:56,11/2/2022 8:56,approved,247
11/2/2022,8:56,11/2/2022 8:56,denied,31
11/2/2022,8:57,11/2/2022 8:57,approved,266
11/2/2022,8:57,11/2/2022 8:57,reversed,2
11/2/2022,8:57,11/2/2022 8:57,denied,25
11/2/2022,8:58,11/2/2022 8:58,approved,231
11/2/2022,8:58,11/2/2022 8:58,denied,23
11/2/2022,8:58,11/2/2022 8:58,refunded,1
11/2/2022,8:59,11/2/2022 8:59,denied,36
11/2/2022,8:59,11/2/2022 8:59,approved,256
11/2/2022,8:59,11/2/2022 8:59,reversed,1
11/2/2022,8:59,11/2/2022 8:59,refunded,1
11/2/2022,9:00,11/2/2022 9:00,denied,28
11/2/2022,9:00,11/2/2022 9:00,refunded,2
11/2/2022,9:00,11/2/2022 9:00,approved,231
11/2/2022,9:01,11/2/2022 9:01,refunded,1
11/2/2022,9:01,11/2/2022 9:01,denied,27
11/2/2022,9:01,11/2/2022 9:01,approved,246
11/2/2022,9:02,11/2/2022 9:02,denied,28
11/2/2022,9:02,11/2/2022 9:02,approved,249
11/2/2022,9:02,11/2/2022 9:02,reversed,1
11/2/2022,9:03,11/2/2022 9:03,denied,26
11/2/2022,9:03,11/2/2022 9:03,approved,288
11/2/2022,9:03,11/2/2022 9:03,refunded,3
11/2/2022,9:03,11/2/2022 9:03,reversed,1
11/2/2022,9:04,11/2/2022 9:04,reversed,1
11/2/2022,9:04,11/2/2022 9:04,approved,260
11/2/2022,9:04,11/2/2022 9:04,denied,34
11/2/2022,9:04,11/2/2022 9:04,refunded,1
11/2/2022,9:05,11/2/2022 9:05,approved,268
11/2/2022,9:05,11/2/2022 9:05,denied,30
11/2/2022,9:05,11/2/2022 9:05,refunded,1
11/2/2022,9:05,11/2/2022 9:05,processing,1
11/2/2022,9:06,11/2/2022 9:06,refunded,3
11/2/2022,9:06,11/2/2022 9:06,denied,30
11/2/2022,9:06,11/2/2022 9:06,backend_reversed,1
11/2/2022,9:06,11/2/2022 9:06,reversed,2
11/2/2022,9:06,11/2/2022 9:06,approved,292
11/2/2022,9:07,11/2/2022 9:07,backend_reversed,1
11/2/2022,9:07,11/2/2022 9:07,denied,29
11/2/2022,9:07,11/2/2022 9:07,refunded,2
11/2/2022,9:07,11/2/2022 9:07,approved,297
11/2/2022,9:07,11/2/2022 9:07,reversed,1
11/2/2022,9:08,11/2/2022 9:08,approved,272
11/2/2022,9:08,11/2/2022 9:08,denied,22
11/2/2022,9:08,11/2/2022 9:08,backend_reversed,1
11/2/2022,9:08,11/2/2022 9:08,reversed,2
11/2/2022,9:09,11/2/2022 9:09,approved,256
11/2/2022,9:09,11/2/2022 9:09,reversed,3
11/2/2022,9:09,11/2/2022 9:09,refunded,1
11/2/2022,9:09,11/2/2022 9:09,denied,31
11/2/2022,9:10,11/2/2022 9:10,approved,305
11/2/2022,9:10,11/2/2022 9:10,refunded,2
11/2/2022,9:10,11/2/2022 9:10,denied,22
11/2/2022,9:10,11/2/2022 9:10,reversed,1
11/2/2022,9:11,11/2/2022 9:11,approved,279
11/2/2022,9:11,11/2/2022 9:11,refunded,2
11/2/2022,9:11,11/2/2022 9:11,denied,39
11/2/2022,9:12,11/2/2022 9:12,refunded,1
11/2/2022,9:12,11/2/2022 9:12,approved,320
11/2/2022,9:12,11/2/2022 9:12,denied,29
11/2/2022,9:12,11/2/2022 9:12,reversed,3
11/2/2022,9:13,11/2/2022 9:13,approved,300
11/2/2022,9:13,11/2/2022 9:13,reversed,2
11/2/2022,9:13,11/2/2022 9:13,denied,33
11/2/2022,9:14,11/2/2022 9:14,denied,22
11/2/2022,9:14,11/2/2022 9:14,refunded,2
11/2/2022,9:14,11/2/2022 9:14,approved,298
11/2/2022,9:15,11/2/2022 9:15,denied,36
11/2/2022,9:15,11/2/2022 9:15,refunded,1
11/2/2022,9:15,11/2/2022 9:15,approved,269
11/2/2022,9:16,11/2/2022 9:16,denied,28
11/2/2022,9:16,11/2/2022 9:16,reversed,2
11/2/2022,9:16,11/2/2022 9:16,approved,314
11/2/2022,9:17,11/2/2022 9:17,denied,37
11/2/2022,9:17,11/2/2022 9:17,approved,262
11/2/2022,9:17,11/2/2022 9:17,reversed,1
11/2/2022,9:18,11/2/2022 9:18,denied,40
11/2/2022,9:18,11/2/2022 9:18,approved,317
11/2/2022,9:19,11/2/2022 9:19,refunded,1
11/2/2022,9:19,11/2/2022 9:19,approved,311
11/2/2022,9:19,11/2/2022 9:19,denied,36
11/2/2022,9:19,11/2/2022 9:19,reversed,3
11/2/2022,9:20,11/2/2022 9:20,reversed,2
11/2/2022,9:20,11/2/2022 9:20,approved,308
11/2/2022,9:20,11/2/2022 9:20,refunded,1
11/2/2022,9:20,11/2/2022 9:20,denied,33
11/2/2022,9:21,11/2/2022 9:21,approved,283
11/2/2022,9:21,11/2/2022 9:21,denied,32
11/2/2022,9:21,11/2/2022 9:21,reversed,3
11/2/2022,9:21,11/2/2022 9:21,refunded,3
11/2/2022,9:22,11/2/2022 9:22,refunded,2
11/2/2022,9:22,11/2/2022 9:22,reversed,2
11/2/2022,9:22,11/2/2022 9:22,approved,319
11/2/2022,9:22,11/2/2022 9:22,denied,30
11/2/2022,9:23,11/2/2022 9:23,reversed,1
11/2/2022,9:23,11/2/2022 9:23,denied,21
11/2/2022,9:23,11/2/2022 9:23,approved,282
11/2/2022,9:24,11/2/2022 9:24,denied,27
11/2/2022,9:24,11/2/2022 9:24,approved,292
11/2/2022,9:25,11/2/2022 9:25,approved,306
11/2/2022,9:25,11/2/2022 9:25,denied,34
11/2/2022,9:25,11/2/2022 9:25,reversed,2
11/2/2022,9:26,11/2/2022 9:26,reversed,2
11/2/2022,9:26,11/2/2022 9:26,refunded,1
11/2/2022,9:26,11/2/2022 9:26,denied,31
11/2/2022,9:26,11/2/2022 9:26,approved,314
11/2/2022,9:27,11/2/2022 9:27,approved,331
11/2/2022,9:27,11/2/2022 9:27,refunded,2
11/2/2022,9:27,11/2/2022 9:27,denied,28
11/2/2022,9:28,11/2/2022 9:28,approved,334
11/2/2022,9:28,11/2/2022 9:28,reversed,2
11/2/2022,9:28,11/2/2022 9:28,denied,42
11/2/2022,9:28,11/2/2022 9:28,refunded,4
11/2/2022,9:29,11/2/2022 9:29,denied,36
11/2/2022,9:29,11/2/2022 9:29,approved,300
11/2/2022,9:29,11/2/2022 9:29,reversed,2
11/2/2022,9:30,11/2/2022 9:30,refunded,1
11/2/2022,9:30,11/2/2022 9:30,reversed,4
11/2/2022,9:30,11/2/2022 9:30,approved,316
11/2/2022,9:30,11/2/2022 9:30,denied,45
11/2/2022,9:30,11/2/2022 9:30,backend_reversed,1
11/2/2022,9:31,11/2/2022 9:31,approved,299
11/2/2022,9:31,11/2/2022 9:31,reversed,2
11/2/2022,9:31,11/2/2022 9:31,refunded,3
11/2/2022,9:31,11/2/2022 9:31,denied,36
11/2/2022,9:32,11/2/2022 9:32,approved,241
11/2/2022,9:32,11/2/2022 9:32,denied,19
11/2/2022,9:32,11/2/2022 9:32,reversed,2
11/2/2022,9:33,11/2/2022 9:33,denied,23
11/2/2022,9:33,11/2/2022 9:33,approved,105
11/2/2022,9:33,11/2/2022 9:33,reversed,3
11/2/2022,9:34,11/2/2022 9:34,approved,285
11/2/2022,9:34,11/2/2022 9:34,reversed,13
11/2/2022,9:34,11/2/2022 9:34,refunded,1
11/2/2022,9:34,11/2/2022 9:34,denied,40
11/2/2022,9:35,11/2/2022 9:35,refunded,2
11/2/2022,9:35,11/2/2022 9:35,approved,466
11/2/2022,9:35,11/2/2022 9:35,denied,34
11/2/2022,9:35,11/2/2022 9:35,reversed,5
11/2/2022,9:36,11/2/2022 9:36,approved,358
11/2/2022,9:36,11/2/2022 9:36,denied,38
11/2/2022,9:36,11/2/2022 9:36,backend_reversed,2
11/2/2022,9:36,11/2/2022 9:36,reversed,1
11/2/2022,9:36,11/2/2022 9:36,refunded,2
11/2/2022,9:37,11/2/2022 9:37,denied,26
11/2/2022,9:37,11/2/2022 9:37,approved,333
11/2/2022,9:37,11/2/2022 9:37,refunded,2
11/2/2022,9:37,11/2/2022 9:37,reversed,2
11/2/2022,9:38,11/2/2022 9:38,denied,34
11/2/2022,9:38,11/2/2022 9:38,refunded,6
11/2/2022,9:38,11/2/2022 9:38,approved,328
11/2/2022,9:38,11/2/2022 9:38,reversed,2
11/2/2022,9:39,11/2/2022 9:39,approved,343
11/2/2022,9:39,11/2/2022 9:39,reversed,3
11/2/2022,9:39,11/2/2022 9:39,denied,37
11/2/2022,9:39,11/2/2022 9:39,refunded,3
11/2/2022,9:40,11/2/2022 9:40,approved,313
11/2/2022,9:40,11/2/2022 9:40,reversed,4
11/2/2022,9:40,11/2/2022 9:40,denied,27
11/2/2022,9:40,11/2/2022 9:40,refunded,1
11/2/2022,9:41,11/2/2022 9:41,reversed,2
11/2/2022,9:41,11/2/2022 9:41,refunded,1
11/2/2022,9:41,11/2/2022 9:41,approved,306
11/2/2022,9:41,11/2/2022 9:41,denied,31
11/2/2022,9:42,11/2/2022 9:42,approved,359
11/2/2022,9:42,11/2/2022 9:42,denied,41
11/2/2022,9:42,11/2/2022 9:42,reversed,1
11/2/2022,9:43,11/2/2022 9:43,approved,306
11/2/2022,9:43,11/2/2022 9:43,reversed,2
11/2/2022,9:43,11/2/2022 9:43,refunded,1
11/2/2022,9:43,11/2/2022 9:43,denied,26
11/2/2022,9:44,11/2/2022 9:44,approved,360
11/2/2022,9:44,11/2/2022 9:44,denied,24
11/2/2022,9:44,11/2/2022 9:44,refunded,2
11/2/2022,9:44,11/2/2022 9:44,reversed,3
11/2/2022,9:45,11/2/2022 9:45,refunded,3
